image_name,pci
"noisy_14301_(40.7029911666667, -89.4568515)_ 2023-10-20 16-35-54_44.12435_D.jpg",29
"flipped_46893_[40.703090059515795, -89.42051571396485]_ 2023-10-20 20-03-23_47.43215_LD.jpg",29
"contrast_46893_[40.703090059515795, -89.42051571396485]_ 2023-10-20 20-03-23_47.43215_LD.jpg",29
"noisy_46893_[40.703090059515795, -89.42051571396485]_ 2023-10-20 20-03-23_47.43215_LD.jpg",29
"flipped_25209_[40.7027528455897, -89.40694242988566]_ 2023-10-20 20-41-03_35.99175_LD.jpg",29
"contrast_25209_[40.7027528455897, -89.40694242988566]_ 2023-10-20 20-41-03_35.99175_LD.jpg",29
"noisy_25209_[40.7027528455897, -89.40694242988566]_ 2023-10-20 20-41-03_35.99175_LD.jpg",29
"flipped_41600_[40.70755329359692, -89.45962280481454]_ 2023-10-20 16-39-46_52.6473_LD.jpg",29
"contrast_41600_[40.70755329359692, -89.45962280481454]_ 2023-10-20 16-39-46_52.6473_LD.jpg",29
"noisy_41600_[40.70755329359692, -89.45962280481454]_ 2023-10-20 16-39-46_52.6473_LD.jpg",29
"flipped_22894_(40.7050938333333, -89.4194431666667)_ 2023-10-20 20-18-55_12.55965_D.jpg",29
"contrast_22894_(40.7050938333333, -89.4194431666667)_ 2023-10-20 20-18-55_12.55965_D.jpg",29
"noisy_22894_(40.7050938333333, -89.4194431666667)_ 2023-10-20 20-18-55_12.55965_D.jpg",29
"flipped_11181_(40.721204, -89.4474356666666)_ 2023-10-18 20-36-53_14.69455_D.jpg",29
"contrast_11181_(40.721204, -89.4474356666666)_ 2023-10-18 20-36-53_14.69455_D.jpg",29
"noisy_11181_(40.721204, -89.4474356666666)_ 2023-10-18 20-36-53_14.69455_D.jpg",29
"flipped_30309_(40.710945, -89.4071896666667)_ 2023-10-18 18-48-24_34.9835_D.jpg",29
"contrast_30309_(40.710945, -89.4071896666667)_ 2023-10-18 18-48-24_34.9835_D.jpg",29
"noisy_30309_(40.710945, -89.4071896666667)_ 2023-10-18 18-48-24_34.9835_D.jpg",29
"flipped_59154_(40.6869303333333, -89.4645593333333)_ 2023-10-20 18-21-53_42.6536_D.jpg",29
"contrast_59154_(40.6869303333333, -89.4645593333333)_ 2023-10-20 18-21-53_42.6536_D.jpg",29
"noisy_59154_(40.6869303333333, -89.4645593333333)_ 2023-10-20 18-21-53_42.6536_D.jpg",29
"flipped_39814_(40.7134715, -89.4458618333333)_ 2023-10-20 15-23-57_12.60405_D.jpg",29
"contrast_39814_(40.7134715, -89.4458618333333)_ 2023-10-20 15-23-57_12.60405_D.jpg",29
"noisy_39814_(40.7134715, -89.4458618333333)_ 2023-10-20 15-23-57_12.60405_D.jpg",29
"flipped_6539_(40.7030876666667, -89.4021331666667)_ 2023-10-18 16-54-24_10.3711_D.jpg",29
"contrast_6539_(40.7030876666667, -89.4021331666667)_ 2023-10-18 16-54-24_10.3711_D.jpg",29
"noisy_6539_(40.7030876666667, -89.4021331666667)_ 2023-10-18 16-54-24_10.3711_D.jpg",29
"flipped_59889_[40.70089474157374, -89.46017550259295]_ 2023-10-20 18-28-14_23.98155_LD.jpg",69
"contrast_59889_[40.70089474157374, -89.46017550259295]_ 2023-10-20 18-28-14_23.98155_LD.jpg",69
"noisy_59889_[40.70089474157374, -89.46017550259295]_ 2023-10-20 18-28-14_23.98155_LD.jpg",69
"flipped_59933_(40.6992041666667, -89.4598985)_ 2023-10-20 18-28-30_50.46985_D.jpg",69
"contrast_59933_(40.6992041666667, -89.4598985)_ 2023-10-20 18-28-30_50.46985_D.jpg",69
"noisy_59933_(40.6992041666667, -89.4598985)_ 2023-10-20 18-28-30_50.46985_D.jpg",69
"flipped_26739_[40.70921026175769, -89.40367977076306]_ 2023-10-18 17-20-54_27.04515_LD.jpg",69
"contrast_26739_[40.70921026175769, -89.40367977076306]_ 2023-10-18 17-20-54_27.04515_LD.jpg",69
"noisy_26739_[40.70921026175769, -89.40367977076306]_ 2023-10-18 17-20-54_27.04515_LD.jpg",69
"flipped_8421_[40.70292179255265, -89.40513715637078]_ 2023-10-18 18-03-38_4.84885_LD.jpg",69
"contrast_8421_[40.70292179255265, -89.40513715637078]_ 2023-10-18 18-03-38_4.84885_LD.jpg",69
"noisy_8421_[40.70292179255265, -89.40513715637078]_ 2023-10-18 18-03-38_4.84885_LD.jpg",69
"flipped_39811_[40.71344591875551, -89.44600974694237]_ 2023-10-20 15-23-55_26.54195_LD.jpg",69
"contrast_39811_[40.71344591875551, -89.44600974694237]_ 2023-10-20 15-23-55_26.54195_LD.jpg",69
"noisy_39811_[40.71344591875551, -89.44600974694237]_ 2023-10-20 15-23-55_26.54195_LD.jpg",69
"flipped_22027_(40.7117541666667, -89.4175296666667)_ 2023-10-20 19-25-37_31.3945_D.jpg",69
"contrast_22027_(40.7117541666667, -89.4175296666667)_ 2023-10-20 19-25-37_31.3945_D.jpg",69
"noisy_22027_(40.7117541666667, -89.4175296666667)_ 2023-10-20 19-25-37_31.3945_D.jpg",69
"flipped_14374_(40.703039, -89.4566351666667)_ 2023-10-20 16-36-23_57.9716_D.jpg",69
"contrast_14374_(40.703039, -89.4566351666667)_ 2023-10-20 16-36-23_57.9716_D.jpg",69
"noisy_14374_(40.703039, -89.4566351666667)_ 2023-10-20 16-36-23_57.9716_D.jpg",69
"flipped_26765_(40.709251, -89.4050353333333)_ 2023-10-18 17-21-08_11.23505_D.jpg",69
"contrast_26765_(40.709251, -89.4050353333333)_ 2023-10-18 17-21-08_11.23505_D.jpg",69
"noisy_26765_(40.709251, -89.4050353333333)_ 2023-10-18 17-21-08_11.23505_D.jpg",69
"flipped_55495_[40.69654612617399, -89.47920090925832]_ 2023-10-20 17-50-58_33.9142_LD.jpg",69
"contrast_55495_[40.69654612617399, -89.47920090925832]_ 2023-10-20 17-50-58_33.9142_LD.jpg",69
"noisy_55495_[40.69654612617399, -89.47920090925832]_ 2023-10-20 17-50-58_33.9142_LD.jpg",69
"flipped_41783_(40.7050561666667, -89.4624261666666)_ 2023-10-20 16-41-50_26.1183_D.jpg",69
"contrast_41783_(40.7050561666667, -89.4624261666666)_ 2023-10-20 16-41-50_26.1183_D.jpg",69
"noisy_41783_(40.7050561666667, -89.4624261666666)_ 2023-10-20 16-41-50_26.1183_D.jpg",69
"flipped_26733_[40.70919560409183, -89.4033747094175]_ 2023-10-18 17-20-50_24.5532_LD.jpg",69
"contrast_26733_[40.70919560409183, -89.4033747094175]_ 2023-10-18 17-20-50_24.5532_LD.jpg",69
"noisy_26733_[40.70919560409183, -89.4033747094175]_ 2023-10-18 17-20-50_24.5532_LD.jpg",69
"flipped_39814_[40.71344408955758, -89.44586237255511]_ 2023-10-20 15-23-57_12.60405_LD.jpg",69
"contrast_39814_[40.71344408955758, -89.44586237255511]_ 2023-10-20 15-23-57_12.60405_LD.jpg",69
"noisy_39814_[40.71344408955758, -89.44586237255511]_ 2023-10-20 15-23-57_12.60405_LD.jpg",69
"flipped_60235_(40.6945255, -89.4592626666667)_ 2023-10-20 18-33-45_30.39735_D.jpg",69
"contrast_60235_(40.6945255, -89.4592626666667)_ 2023-10-20 18-33-45_30.39735_D.jpg",69
"noisy_60235_(40.6945255, -89.4592626666667)_ 2023-10-20 18-33-45_30.39735_D.jpg",69
"flipped_41770_[40.70543149872213, -89.46245797586144]_ 2023-10-20 16-41-41_39.52895_LD.jpg",69
"contrast_41770_[40.70543149872213, -89.46245797586144]_ 2023-10-20 16-41-41_39.52895_LD.jpg",69
"noisy_41770_[40.70543149872213, -89.46245797586144]_ 2023-10-20 16-41-41_39.52895_LD.jpg",69
"flipped_35437_(40.7121733333333, -89.4289386666667)_ 2023-10-18 19-36-56_31.32975_D.jpg",69
"contrast_35437_(40.7121733333333, -89.4289386666667)_ 2023-10-18 19-36-56_31.32975_D.jpg",69
"noisy_35437_(40.7121733333333, -89.4289386666667)_ 2023-10-18 19-36-56_31.32975_D.jpg",69
"flipped_60186_[40.69309224849009, -89.46009391459194]_ 2023-10-20 18-33-01_24.3127_LD.jpg",69
"contrast_60186_[40.69309224849009, -89.46009391459194]_ 2023-10-20 18-33-01_24.3127_LD.jpg",69
"noisy_60186_[40.69309224849009, -89.46009391459194]_ 2023-10-20 18-33-01_24.3127_LD.jpg",69
"flipped_41881_[40.70510925863765, -89.46252456684492]_ 2023-10-20 16-42-57_18.56475_LD.jpg",69
"contrast_41881_[40.70510925863765, -89.46252456684492]_ 2023-10-20 16-42-57_18.56475_LD.jpg",69
"noisy_41881_[40.70510925863765, -89.46252456684492]_ 2023-10-20 16-42-57_18.56475_LD.jpg",69
"flipped_59914_(40.6999328333333, -89.4599101666667)_ 2023-10-20 18-28-24_50.1979_D.jpg",69
"contrast_59914_(40.6999328333333, -89.4599101666667)_ 2023-10-20 18-28-24_50.1979_D.jpg",69
"noisy_59914_(40.6999328333333, -89.4599101666667)_ 2023-10-20 18-28-24_50.1979_D.jpg",69
"flipped_60070_(40.6936716666667, -89.4594915)_ 2023-10-20 18-29-32_8.6543_D.jpg",69
"contrast_60070_(40.6936716666667, -89.4594915)_ 2023-10-20 18-29-32_8.6543_D.jpg",69
"noisy_60070_(40.6936716666667, -89.4594915)_ 2023-10-20 18-29-32_8.6543_D.jpg",69
"flipped_34676_[40.71360421452283, -89.43256097591849]_ 2023-10-18 19-30-06_17.98755_LD.jpg",69
"contrast_34676_[40.71360421452283, -89.43256097591849]_ 2023-10-18 19-30-06_17.98755_LD.jpg",69
"noisy_34676_[40.71360421452283, -89.43256097591849]_ 2023-10-18 19-30-06_17.98755_LD.jpg",69
"flipped_49854_(40.7251743333333, -89.4507798333333)_ 2023-10-18 20-44-33_31.20765_D.jpg",55
"contrast_49854_(40.7251743333333, -89.4507798333333)_ 2023-10-18 20-44-33_31.20765_D.jpg",55
"noisy_49854_(40.7251743333333, -89.4507798333333)_ 2023-10-18 20-44-33_31.20765_D.jpg",55
"flipped_24841_(40.6996321666667, -89.4215898333333)_ 2023-10-20 20-38-23_45.806_D.jpg",55
"contrast_24841_(40.6996321666667, -89.4215898333333)_ 2023-10-20 20-38-23_45.806_D.jpg",55
"noisy_24841_(40.6996321666667, -89.4215898333333)_ 2023-10-20 20-38-23_45.806_D.jpg",55
"flipped_14327_[40.7023716364058, -89.45796661078694]_ 2023-10-20 16-36-02_46.55155_LD.jpg",55
"contrast_14327_[40.7023716364058, -89.45796661078694]_ 2023-10-20 16-36-02_46.55155_LD.jpg",55
"noisy_14327_[40.7023716364058, -89.45796661078694]_ 2023-10-20 16-36-02_46.55155_LD.jpg",55
"flipped_23265_(40.6991528333333, -89.4216015)_ 2023-10-20 20-22-34_55.45375_D.jpg",55
"contrast_23265_(40.6991528333333, -89.4216015)_ 2023-10-20 20-22-34_55.45375_D.jpg",55
"noisy_23265_(40.6991528333333, -89.4216015)_ 2023-10-20 20-22-34_55.45375_D.jpg",55
"flipped_7479_[40.70446709216083, -89.39325104423763]_ 2023-10-18 17-43-37_24.6568_LD.jpg",55
"contrast_7479_[40.70446709216083, -89.39325104423763]_ 2023-10-18 17-43-37_24.6568_LD.jpg",55
"noisy_7479_[40.70446709216083, -89.39325104423763]_ 2023-10-18 17-43-37_24.6568_LD.jpg",55
"flipped_59851_(40.700227, -89.461863)_ 2023-10-20 18-27-59_58.6968_D.jpg",55
"contrast_59851_(40.700227, -89.461863)_ 2023-10-20 18-27-59_58.6968_D.jpg",55
"noisy_59851_(40.700227, -89.461863)_ 2023-10-20 18-27-59_58.6968_D.jpg",55
"flipped_23264_[40.69919439077469, -89.42162941552797]_ 2023-10-20 20-22-34_55.4926_LD.jpg",55
"contrast_23264_[40.69919439077469, -89.42162941552797]_ 2023-10-20 20-22-34_55.4926_LD.jpg",55
"noisy_23264_[40.69919439077469, -89.42162941552797]_ 2023-10-20 20-22-34_55.4926_LD.jpg",55
"flipped_46789_[40.703245765644795, -89.41754760160583]_ 2023-10-20 20-01-41_46.4683_LD.jpg",55
"contrast_46789_[40.703245765644795, -89.41754760160583]_ 2023-10-20 20-01-41_46.4683_LD.jpg",55
"noisy_46789_[40.703245765644795, -89.41754760160583]_ 2023-10-20 20-01-41_46.4683_LD.jpg",55
"flipped_33364_[40.71797982293304, -89.4155298777409]_ 2023-10-18 19-15-46_39.3865_LD.jpg",55
"contrast_33364_[40.71797982293304, -89.4155298777409]_ 2023-10-18 19-15-46_39.3865_LD.jpg",55
"noisy_33364_[40.71797982293304, -89.4155298777409]_ 2023-10-18 19-15-46_39.3865_LD.jpg",55
"flipped_27723_(40.7115125, -89.3963726666667)_ 2023-10-18 17-32-20_28.97655_D.jpg",55
"contrast_27723_(40.7115125, -89.3963726666667)_ 2023-10-18 17-32-20_28.97655_D.jpg",55
"noisy_27723_(40.7115125, -89.3963726666667)_ 2023-10-18 17-32-20_28.97655_D.jpg",55
"flipped_59965_[40.69785069257372, -89.45990757525053]_ 2023-10-20 18-28-42_44.1373_LD.jpg",55
"contrast_59965_[40.69785069257372, -89.45990757525053]_ 2023-10-20 18-28-42_44.1373_LD.jpg",55
"noisy_59965_[40.69785069257372, -89.45990757525053]_ 2023-10-20 18-28-42_44.1373_LD.jpg",55
"flipped_24851_(40.7000858333333, -89.4215875)_ 2023-10-20 20-38-26_49.4098_D.jpg",55
"contrast_24851_(40.7000858333333, -89.4215875)_ 2023-10-20 20-38-26_49.4098_D.jpg",55
"noisy_24851_(40.7000858333333, -89.4215875)_ 2023-10-20 20-38-26_49.4098_D.jpg",55
"flipped_19092_(40.703826, -89.4436385)_ 2023-10-20 18-54-06_20.0577_D.jpg",55
"contrast_19092_(40.703826, -89.4436385)_ 2023-10-20 18-54-06_20.0577_D.jpg",55
"noisy_19092_(40.703826, -89.4436385)_ 2023-10-20 18-54-06_20.0577_D.jpg",55
"flipped_47550_[40.707670576027695, -89.4322916967277]_ 2023-10-20 20-10-48_32.71725_LD.jpg",55
"contrast_47550_[40.707670576027695, -89.4322916967277]_ 2023-10-20 20-10-48_32.71725_LD.jpg",55
"noisy_47550_[40.707670576027695, -89.4322916967277]_ 2023-10-20 20-10-48_32.71725_LD.jpg",55
"flipped_24841_[40.699631570813075, -89.42161724260299]_ 2023-10-20 20-38-23_45.806_LD.jpg",55
"contrast_24841_[40.699631570813075, -89.42161724260299]_ 2023-10-20 20-38-23_45.806_LD.jpg",55
"noisy_24841_[40.699631570813075, -89.42161724260299]_ 2023-10-20 20-38-23_45.806_LD.jpg",55
"flipped_16472_[40.696493739957845, -89.47960191559179]_ 2023-10-20 17-31-30_33.23155_LD.jpg",55
"contrast_16472_[40.696493739957845, -89.47960191559179]_ 2023-10-20 17-31-30_33.23155_LD.jpg",55
"noisy_16472_[40.696493739957845, -89.47960191559179]_ 2023-10-20 17-31-30_33.23155_LD.jpg",55
"flipped_41768_(40.7055121666667, -89.4623951666667)_ 2023-10-20 16-41-41_44.9735_D.jpg",55
"contrast_41768_(40.7055121666667, -89.4623951666667)_ 2023-10-20 16-41-41_44.9735_D.jpg",55
"noisy_41768_(40.7055121666667, -89.4623951666667)_ 2023-10-20 16-41-41_44.9735_D.jpg",55
"flipped_60006_(40.696164, -89.4592878333333)_ 2023-10-20 18-28-57_48.7401_D.jpg",55
"contrast_60006_(40.696164, -89.4592878333333)_ 2023-10-20 18-28-57_48.7401_D.jpg",55
"noisy_60006_(40.696164, -89.4592878333333)_ 2023-10-20 18-28-57_48.7401_D.jpg",55
"flipped_23266_[40.69911105700451, -89.42162874885936]_ 2023-10-20 20-22-35_55.50555_LD.jpg",55
"contrast_23266_[40.69911105700451, -89.42162874885936]_ 2023-10-20 20-22-35_55.50555_LD.jpg",55
"noisy_23266_[40.69911105700451, -89.42162874885936]_ 2023-10-20 20-22-35_55.50555_LD.jpg",55
"flipped_46399_[40.70317742431165, -89.41743355950486]_ 2023-10-20 19-57-17_39.9008_LD.jpg",70
"contrast_46399_[40.70317742431165, -89.41743355950486]_ 2023-10-20 19-57-17_39.9008_LD.jpg",70
"noisy_46399_[40.70317742431165, -89.41743355950486]_ 2023-10-20 19-57-17_39.9008_LD.jpg",70
"flipped_19089_(40.7037165, -89.4436233333333)_ 2023-10-20 18-54-04_31.85145_D.jpg",70
"contrast_19089_(40.7037165, -89.4436233333333)_ 2023-10-20 18-54-04_31.85145_D.jpg",70
"noisy_19089_(40.7037165, -89.4436233333333)_ 2023-10-20 18-54-04_31.85145_D.jpg",70
"flipped_22025_(40.7116748333333, -89.4175213333333)_ 2023-10-20 19-25-36_32.59145_D.jpg",70
"contrast_22025_(40.7116748333333, -89.4175213333333)_ 2023-10-20 19-25-36_32.59145_D.jpg",70
"noisy_22025_(40.7116748333333, -89.4175213333333)_ 2023-10-20 19-25-36_32.59145_D.jpg",70
"flipped_59890_[40.70086511109921, -89.46015827157494]_ 2023-10-20 18-28-15_25.8704_LD.jpg",70
"contrast_59890_[40.70086511109921, -89.46015827157494]_ 2023-10-20 18-28-15_25.8704_LD.jpg",70
"noisy_59890_[40.70086511109921, -89.46015827157494]_ 2023-10-20 18-28-15_25.8704_LD.jpg",70
"flipped_19082_(40.7034466666667, -89.44362)_ 2023-10-20 18-54-01_35.05565_D.jpg",70
"contrast_19082_(40.7034466666667, -89.44362)_ 2023-10-20 18-54-01_35.05565_D.jpg",70
"noisy_19082_(40.7034466666667, -89.44362)_ 2023-10-20 18-54-01_35.05565_D.jpg",70
"flipped_51269_(40.7136351666667, -89.4325133333333)_ 2023-10-20 15-43-18_18.9181_D.jpg",70
"contrast_51269_(40.7136351666667, -89.4325133333333)_ 2023-10-20 15-43-18_18.9181_D.jpg",70
"noisy_51269_(40.7136351666667, -89.4325133333333)_ 2023-10-20 15-43-18_18.9181_D.jpg",70
"flipped_1100_(40.7033216666667, -89.4061988333333)_ 2023-10-18 15-48-46_15.42715_D.jpg",70
"contrast_1100_(40.7033216666667, -89.4061988333333)_ 2023-10-18 15-48-46_15.42715_D.jpg",70
"noisy_1100_(40.7033216666667, -89.4061988333333)_ 2023-10-18 15-48-46_15.42715_D.jpg",70
"flipped_46401_[40.70318060503865, -89.41732976599715]_ 2023-10-20 19-57-17_38.6243_LD.jpg",70
"contrast_46401_[40.70318060503865, -89.41732976599715]_ 2023-10-20 19-57-17_38.6243_LD.jpg",70
"noisy_46401_[40.70318060503865, -89.41732976599715]_ 2023-10-20 19-57-17_38.6243_LD.jpg",70
"flipped_46787_(40.703277, -89.4174266666667)_ 2023-10-20 20-01-40_45.93735_D.jpg",70
"contrast_46787_(40.703277, -89.4174266666667)_ 2023-10-20 20-01-40_45.93735_D.jpg",70
"noisy_46787_(40.703277, -89.4174266666667)_ 2023-10-20 20-01-40_45.93735_D.jpg",70
"flipped_5361_[40.704423251430626, -89.39352333383275]_ 2023-10-18 16-34-05_32.9078_LD.jpg",70
"contrast_5361_[40.704423251430626, -89.39352333383275]_ 2023-10-18 16-34-05_32.9078_LD.jpg",70
"noisy_5361_[40.704423251430626, -89.39352333383275]_ 2023-10-18 16-34-05_32.9078_LD.jpg",70
"flipped_33137_(40.7200561666667, -89.4180501666667)_ 2023-10-18 19-13-53_20.90315_D.jpg",70
"contrast_33137_(40.7200561666667, -89.4180501666667)_ 2023-10-18 19-13-53_20.90315_D.jpg",70
"noisy_33137_(40.7200561666667, -89.4180501666667)_ 2023-10-18 19-13-53_20.90315_D.jpg",70
"flipped_39785_[40.713430418150836, -89.44743049092837]_ 2023-10-20 15-23-44_39.69545_LD.jpg",70
"contrast_39785_[40.713430418150836, -89.44743049092837]_ 2023-10-20 15-23-44_39.69545_LD.jpg",70
"noisy_39785_[40.713430418150836, -89.44743049092837]_ 2023-10-20 15-23-44_39.69545_LD.jpg",70
"flipped_60044_(40.694602, -89.4592606666667)_ 2023-10-20 18-29-12_38.87775_D.jpg",70
"contrast_60044_(40.694602, -89.4592606666667)_ 2023-10-20 18-29-12_38.87775_D.jpg",70
"noisy_60044_(40.694602, -89.4592606666667)_ 2023-10-20 18-29-12_38.87775_D.jpg",70
"flipped_39792_[40.71343358728929, -89.44705109207277]_ 2023-10-20 15-23-47_42.46305_LD.jpg",70
"contrast_39792_[40.71343358728929, -89.44705109207277]_ 2023-10-20 15-23-47_42.46305_LD.jpg",70
"noisy_39792_[40.71343358728929, -89.44705109207277]_ 2023-10-20 15-23-47_42.46305_LD.jpg",70
"flipped_32330_[40.71418308038901, -89.41298598331045]_ 2023-10-18 19-06-35_29.33175_LD.jpg",70
"contrast_32330_[40.71418308038901, -89.41298598331045]_ 2023-10-18 19-06-35_29.33175_LD.jpg",70
"noisy_32330_[40.71418308038901, -89.41298598331045]_ 2023-10-18 19-06-35_29.33175_LD.jpg",70
"flipped_32233_(40.7152741666667, -89.4142993333333)_ 2023-10-18 19-05-19_28.9562_D.jpg",70
"contrast_32233_(40.7152741666667, -89.4142993333333)_ 2023-10-18 19-05-19_28.9562_D.jpg",70
"noisy_32233_(40.7152741666667, -89.4142993333333)_ 2023-10-18 19-05-19_28.9562_D.jpg",70
"flipped_26734_(40.7092246666667, -89.4034225)_ 2023-10-18 17-20-51_24.86585_D.jpg",70
"contrast_26734_(40.7092246666667, -89.4034225)_ 2023-10-18 17-20-51_24.86585_D.jpg",70
"noisy_26734_(40.7092246666667, -89.4034225)_ 2023-10-18 17-20-51_24.86585_D.jpg",70
"flipped_39765_(40.7134596666667, -89.4484361666667)_ 2023-10-20 15-23-32_9.75875_D.jpg",70
"contrast_39765_(40.7134596666667, -89.4484361666667)_ 2023-10-20 15-23-32_9.75875_D.jpg",70
"noisy_39765_(40.7134596666667, -89.4484361666667)_ 2023-10-20 15-23-32_9.75875_D.jpg",70
"flipped_19406_(40.7048003333333, -89.4405755)_ 2023-10-20 18-57-23_22.38315_D.jpg",26
"contrast_19406_(40.7048003333333, -89.4405755)_ 2023-10-20 18-57-23_22.38315_D.jpg",26
"noisy_19406_(40.7048003333333, -89.4405755)_ 2023-10-20 18-57-23_22.38315_D.jpg",26
"flipped_39805_[40.713442084789726, -89.44632616198825]_ 2023-10-20 15-23-52_39.99515_LD.jpg",26
"contrast_39805_[40.713442084789726, -89.44632616198825]_ 2023-10-20 15-23-52_39.99515_LD.jpg",26
"noisy_39805_[40.713442084789726, -89.44632616198825]_ 2023-10-20 15-23-52_39.99515_LD.jpg",26
"flipped_39797_[40.71343825518887, -89.44676701626804]_ 2023-10-20 15-23-49_42.86635_LD.jpg",26
"contrast_39797_[40.71343825518887, -89.44676701626804]_ 2023-10-20 15-23-49_42.86635_LD.jpg",26
"noisy_39797_[40.71343825518887, -89.44676701626804]_ 2023-10-20 15-23-49_42.86635_LD.jpg",26
"flipped_58968_(40.6871925, -89.4645298333333)_ 2023-10-20 18-20-14_50.3015_D.jpg",26
"contrast_58968_(40.6871925, -89.4645298333333)_ 2023-10-20 18-20-14_50.3015_D.jpg",26
"noisy_58968_(40.6871925, -89.4645298333333)_ 2023-10-20 18-20-14_50.3015_D.jpg",26
"flipped_39790_(40.7134596666667, -89.4471628333333)_ 2023-10-20 15-23-46_41.4548_D.jpg",26
"contrast_39790_(40.7134596666667, -89.4471628333333)_ 2023-10-20 15-23-46_41.4548_D.jpg",26
"noisy_39790_(40.7134596666667, -89.4471628333333)_ 2023-10-20 15-23-46_41.4548_D.jpg",26
"flipped_6476_(40.70315, -89.4015765)_ 2023-10-18 16-52-55_10.97975_D.jpg",26
"contrast_6476_(40.70315, -89.4015765)_ 2023-10-18 16-52-55_10.97975_D.jpg",26
"noisy_6476_(40.70315, -89.4015765)_ 2023-10-18 16-52-55_10.97975_D.jpg",26
"flipped_39754_(40.713478, -89.4479351666667)_ 2023-10-20 15-23-22_31.32605_D.jpg",26
"contrast_39754_(40.713478, -89.4479351666667)_ 2023-10-20 15-23-22_31.32605_D.jpg",26
"noisy_39754_(40.713478, -89.4479351666667)_ 2023-10-20 15-23-22_31.32605_D.jpg",26
"flipped_39731_(40.7134896666667, -89.4466973333333)_ 2023-10-20 15-23-11_30.8543_D.jpg",26
"contrast_39731_(40.7134896666667, -89.4466973333333)_ 2023-10-20 15-23-11_30.8543_D.jpg",26
"noisy_39731_(40.7134896666667, -89.4466973333333)_ 2023-10-20 15-23-11_30.8543_D.jpg",26
"flipped_58967_(40.6872303333333, -89.4645225)_ 2023-10-20 18-20-14_50.3533_D.jpg",26
"contrast_58967_(40.6872303333333, -89.4645225)_ 2023-10-20 18-20-14_50.3533_D.jpg",26
"noisy_58967_(40.6872303333333, -89.4645225)_ 2023-10-20 18-20-14_50.3533_D.jpg",26
"flipped_17056_(40.704831, -89.4507416666667)_ 2023-10-20 18-35-46_27.454_D.jpg",26
"contrast_17056_(40.704831, -89.4507416666667)_ 2023-10-20 18-35-46_27.454_D.jpg",26
"noisy_17056_(40.704831, -89.4507416666667)_ 2023-10-20 18-35-46_27.454_D.jpg",26
"flipped_36114_(40.7200411666667, -89.4221403333333)_ 2023-10-18 19-42-58_45.399_D.jpg",26
"contrast_36114_(40.7200411666667, -89.4221403333333)_ 2023-10-18 19-42-58_45.399_D.jpg",26
"noisy_36114_(40.7200411666667, -89.4221403333333)_ 2023-10-18 19-42-58_45.399_D.jpg",26
"flipped_509_(40.7200661666667, -89.4174518333333)_ 2023-10-18 15-44-07_61.28125_D.jpg",26
